idx,title_list,view_list,link_list,image_list
516,[GOT2DAY] #18 JB + Jackson,조회수 124만회,https://www.youtube.com/watch?v=cLYEQhG-oec,https://i.ytimg.com/vi/cLYEQhG-oec/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCu0GX5BKS8UEPgB6sD9pfdxgTy7Q
517,[GOT2DAY] #17 Mark + Yugyeom,조회수 100만회,https://www.youtube.com/watch?v=e3Y3_IBdZqU,https://i.ytimg.com/vi/e3Y3_IBdZqU/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAQUvEEtWZqheO8V2pyYHJc2SLF5w
518,[GOT2DAY] #16 Junior + Youngjae,조회수 73만회,https://www.youtube.com/watch?v=JZBI0Hte9Zo,https://i.ytimg.com/vi/JZBI0Hte9Zo/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAcTJYgqQkwwYMjbDKwsurujqZg5g
519,[GOT2DAY] #15 Jackson + BamBam,조회수 175만회,https://www.youtube.com/watch?v=d_kXfNsV3lc,https://i.ytimg.com/vi/d_kXfNsV3lc/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD6NaKdIF1O7wVbglJb_x7ig0TrAw
520,[GOT2DAY] #14 Junior + Yugyeom,조회수 103만회,https://www.youtube.com/watch?v=cumDlyqt44w,https://i.ytimg.com/vi/cumDlyqt44w/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD1HqRKUV6XdWi1n7i3IzlAb0G5RQ
521,GOT7(갓세븐) FLY IN BANGKOK,조회수 40만회,https://www.youtube.com/watch?v=dhuAS9h-kls,https://i.ytimg.com/vi/dhuAS9h-kls/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDZC1GwXsdf0ZeJ_HQpOKmlVzTMqQ
522,[GOT2DAY] #13 JB + Mark,조회수 91만회,https://www.youtube.com/watch?v=kRgjvRXeIe0,https://i.ytimg.com/vi/kRgjvRXeIe0/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDBRYo3DSvyvfvPop1ZROFD-Q6TgA
523,GOT7(갓세븐) FLY IN SHANGHAI,조회수 84만회,https://www.youtube.com/watch?v=uNgfhE8angk,https://i.ytimg.com/vi/uNgfhE8angk/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLATmbw09qrbAw04vCvjVpvLphQUBg
524,[GOT2DAY] #12 Youngjae + BamBam,조회수 84만회,https://www.youtube.com/watch?v=eWv3w3RfAIc,https://i.ytimg.com/vi/eWv3w3RfAIc/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBn2Duk_h1EmAFOg3PJdSp6IXgVHw
525,GOT7(갓세븐) District - Fly For the World,조회수 58만회,https://www.youtube.com/watch?v=9YaE0jUzScM,https://i.ytimg.com/vi/9YaE0jUzScM/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCGaxK0X8S4gyLIf80_U0UZLrslOg
526,[GOT2DAY] #10 Mark + Youngjae,조회수 97만회,https://www.youtube.com/watch?v=2BXN5l2RdvI,https://i.ytimg.com/vi/2BXN5l2RdvI/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCr1QIi3W8GM4vy79Gd9EgEYHwjsA
527,[GOT2DAY] #11 Jackson + Junior,조회수 139만회,https://www.youtube.com/watch?v=DfokmQHM3x0,https://i.ytimg.com/vi/DfokmQHM3x0/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBGmDH9hn0_trka_FV8u0lwlEq6Jg
528,[GOT2DAY] #09 Jackson + Yugyeom,조회수 96만회,https://www.youtube.com/watch?v=Cl2Mar41rb0,https://i.ytimg.com/vi/Cl2Mar41rb0/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDiCGuplxgYlaGjYMOxfO5Cc84rBQ
529,[GOT2DAY] #08 JB + BamBam,조회수 163만회,https://www.youtube.com/watch?v=S2-2xQJ0SO0,https://i.ytimg.com/vi/S2-2xQJ0SO0/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBSvNGnfFoaZlo3TBHMzvJPwl2d4g
530,[GOT2DAY] #07 Mark + Junior,조회수 110만회,https://www.youtube.com/watch?v=5N9olzeSK5U,https://i.ytimg.com/vi/5N9olzeSK5U/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBTvGVxkmX_hYZSjI-QXPWwTP4XSQ
531,[GOT2DAY] #06 Jackson + Youngjae,조회수 197만회,https://www.youtube.com/watch?v=GWeWQBzXy0o,https://i.ytimg.com/vi/GWeWQBzXy0o/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBZbmr_vOX0oh_yh88oj1wVLGGKLQ
532,[GOT2DAY] #05 JB+Yugyeom,조회수 83만회,https://www.youtube.com/watch?v=b0Jwk8Q6E9k,https://i.ytimg.com/vi/b0Jwk8Q6E9k/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC8Jtg6cBd-qUdmYVZD340b1Lux2Q
533,[GOT2DAY] #04 Junior + BamBam,조회수 130만회,https://www.youtube.com/watch?v=f50ZQWCPIUA,https://i.ytimg.com/vi/f50ZQWCPIUA/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBfYl_vVmR-4wga4dEwjrj7tna7mw
534,[GOT2DAY] #03 Mark + Jackson,조회수 170만회,https://www.youtube.com/watch?v=g_g8bPWUJrU,https://i.ytimg.com/vi/g_g8bPWUJrU/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBgIHjRMQ-hvjZhfUoxiK8kVD8-6Q
535,[GOT2DAY] #02 BamBam + Yugyeom,조회수 124만회,https://www.youtube.com/watch?v=6OHKah3Rqqg,https://i.ytimg.com/vi/6OHKah3Rqqg/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCg_uRxHp1WCqVxK1etIrShbHuNmw
536,[GOT2DAY] #01 JB + Youngjae,조회수 97만회,https://www.youtube.com/watch?v=-he8w-hYe3w,https://i.ytimg.com/vi/-he8w-hYe3w/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDa9VPpPR78H6UOb7IvvDjuT71-dw
537,[GOT7ing] EP10. GOT7(갓세븐) 게임중,조회수 125만회,https://www.youtube.com/watch?v=mfC6ERAoQB4,https://i.ytimg.com/vi/mfC6ERAoQB4/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBIrxc2h1zNv7LzVAutAv6SzxZvbg
538,[GOT7ing] EP09. GOT7(갓세븐) 방콕중,조회수 162만회,https://www.youtube.com/watch?v=XOpGoiFTq24,https://i.ytimg.com/vi/XOpGoiFTq24/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDNgeuu3UjWpv4mt85NwjCYUXV7-A
539,[GOT7ing] EP08. GOT7(갓세븐) 몰카중,조회수 400만회,https://www.youtube.com/watch?v=-0zGn1ziYGs,https://i.ytimg.com/vi/-0zGn1ziYGs/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBwFtc3usfUNmcKCRiPvLYLeYQ3lg
540,[GOT7ing] EP07. GOT7(갓세븐) 볼링중,조회수 308만회,https://www.youtube.com/watch?v=zAaHLiY__R4,https://i.ytimg.com/vi/zAaHLiY__R4/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAAfryI9KpVzl4P9k-YKNCUeyHjWw
541,GOT7(갓세븐) Greetings to Official Fan Club I GOT7 3rd Generation,조회수 16만회,https://www.youtube.com/watch?v=2K0LDz9_72c,https://i.ytimg.com/vi/2K0LDz9_72c/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDL_Oerf1r6BZ_04iyQcJFTzdfzrQ
542,[GOT7ing] EP06. GOT7(갓세븐) 힐링중,조회수 251만회,https://www.youtube.com/watch?v=KohnrYOPzlc,https://i.ytimg.com/vi/KohnrYOPzlc/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCaxtRUOJeMxkiA87KtIAsu86uF4Q
543,[GOT7ing] EP05. GOT7(갓세븐) 휴가중-2,조회수 202만회,https://www.youtube.com/watch?v=9ls4eXftW90,https://i.ytimg.com/vi/9ls4eXftW90/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB7lJVcsXtOKrZ2WmDe3SxHHQT8gw
544,GOT7(갓세븐) Official Light Stick Video,조회수 84만회,https://www.youtube.com/watch?v=7obFkmfZN98,https://i.ytimg.com/vi/7obFkmfZN98/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAj9zuiCpDCfc87NiwjiUcIlz6DSw
545,[GOT7ing] EP04. GOT7(갓세븐) 휴가중-1,조회수 191만회,https://www.youtube.com/watch?v=9bf2_v-t47g,https://i.ytimg.com/vi/9bf2_v-t47g/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBR-9_kfuWAu2tVQTT3soGydvlWWw
546,"GOT7(갓세븐) ""HOME RUN"" Dance Practice (Boyfriend Ver.)",조회수 512만회,https://www.youtube.com/watch?v=5EJopYNfhZo,https://i.ytimg.com/vi/5EJopYNfhZo/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAla06_KxDFdlSMc32MA9eM4x1RIQ
547,"GOT7(갓세븐) ""HOME RUN"" Dance Practice",조회수 1044만회,https://www.youtube.com/watch?v=u_q58Ck3rVQ,https://i.ytimg.com/vi/u_q58Ck3rVQ/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB2ipXNAB2pNvpeR24gTFoeFu5K6Q
548,[GOT7ing] EP03. GOT7(갓세븐) 노래중,조회수 289만회,https://www.youtube.com/watch?v=hJcutaTkvTE,https://i.ytimg.com/vi/hJcutaTkvTE/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB6SLALpfGcyabe6QtJU7xA0iT3Sg
549,"GOT7(갓세븐) ""빛이나"" Live Video",조회수 1933만회,https://www.youtube.com/watch?v=ABLsCIg4dH0,https://i.ytimg.com/vi/ABLsCIg4dH0/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC-Lgvg_qxg3kqzbh3LqcNRgs2bYQ
550,[GOT7ing] EP 02. GOT7(갓세븐) 연습중,조회수 321만회,https://www.youtube.com/watch?v=RJ8441aqO30,https://i.ytimg.com/vi/RJ8441aqO30/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLARW9Olaet1uv9HzbhjhHrGYAlWug
551,"GOT7(갓세븐) ""Fly"" Dance Practice (Fly Low Ver.)",조회수 237만회,https://www.youtube.com/watch?v=P5OT2S_T4EA,https://i.ytimg.com/vi/P5OT2S_T4EA/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAFwxPubNyuWxNopmTBDGnCzkuIxw
552,"[유겸 직캠] GOT7 ""Fly"" Stage @ MBC Show! Music Core",조회수 16만회,https://www.youtube.com/watch?v=d40q8bMGJNM,https://i.ytimg.com/vi/d40q8bMGJNM/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDdzuHMgz1aGIWfGWsLVYwWLVlrzA
553,"[뱀뱀 직캠] GOT7 ""Fly"" Stage @ MBC Show! Music Core",조회수 14만회,https://www.youtube.com/watch?v=gBjG6a8BCRw,https://i.ytimg.com/vi/gBjG6a8BCRw/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAgmnX0a_UETtSi-7XO7Zz42WXSPQ
554,"[영재 직캠] GOT7 ""Fly"" Stage @ MBC Show! Music Core",조회수 9.3만회,https://www.youtube.com/watch?v=MAZGdEbfK3A,https://i.ytimg.com/vi/MAZGdEbfK3A/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCD9dQ0l4Dmsre0TzJd-PVushuO6A
555,"[주니어 직캠] GOT7 ""Fly"" Stage @ MBC Show! Music Core",조회수 10만회,https://www.youtube.com/watch?v=79xxwCYgawc,https://i.ytimg.com/vi/79xxwCYgawc/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDu3fnB_E7A1diSVlV0OTesFaU_2A
556,"[잭슨 직캠] GOT7 ""Fly"" Stage @ MBC Show! Music Core",조회수 9.5만회,https://www.youtube.com/watch?v=aOpWvqKdm2o,https://i.ytimg.com/vi/aOpWvqKdm2o/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLATQ8omwAuFsVJYlibE_9b3ugsa6A
557,"[마크 직캠] GOT7 ""Fly"" Stage @ MBC Show! Music Core",조회수 24만회,https://www.youtube.com/watch?v=yOM0WtZtLRs,https://i.ytimg.com/vi/yOM0WtZtLRs/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAkW_3FmRU9L9CN4fw5IgxkVfZkGQ
558,"[JB 직캠] GOT7 ""Fly"" Stage @ MBC Show! Music Core",조회수 19만회,https://www.youtube.com/watch?v=rzfzmOWnNDA,https://i.ytimg.com/vi/rzfzmOWnNDA/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDHB-1izlnaphNgzSRJvAawMveJ4A
559,"GOT7(갓세븐) ""Fly"" Dance Practice (Fly High Ver.)",조회수 709만회,https://www.youtube.com/watch?v=oV66S5pSGWk,https://i.ytimg.com/vi/oV66S5pSGWk/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCfskkVrvmo9LFbmsOTOGZzTam3Wg
560,[GOT7ing] EP 01. GOT7(갓세븐) 회식중,조회수 282만회,https://www.youtube.com/watch?v=_WAfXpCn4cU,https://i.ytimg.com/vi/_WAfXpCn4cU/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC7hCZ5BljVuMHrXr-w7UY-GcIX6Q
561,"GOT7(갓세븐) ""Fly"" Dance Practice",조회수 1172만회,https://www.youtube.com/watch?v=6iOPQ-QPt3o,https://i.ytimg.com/vi/6iOPQ-QPt3o/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAV55hOvvl0GAYYyHuYEGz9a0kC7Q
562,[Real JJ] JJ Project - EP#4 Magazine Episode,조회수 42만회,https://www.youtube.com/watch?v=EPC_CX_q8OQ,https://i.ytimg.com/vi/EPC_CX_q8OQ/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD5Sp7-iofzA38myuWfmIsIbhjUXg
563,[Real JJ] JJ Project - EP#3 Backstage Episode,조회수 30만회,https://www.youtube.com/watch?v=g_cuCjoCCYA,https://i.ytimg.com/vi/g_cuCjoCCYA/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBi9uMn0RSsGlQzEwQkymw4BVjzyA
564,[Real JJ] JJ Project - EP#2 Autograph Party for Fans,조회수 17만회,https://www.youtube.com/watch?v=oPYMAowTXps,https://i.ytimg.com/vi/oPYMAowTXps/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDXnNMIqX7dHAEPTAj1HI1YoMj5hA
565,[Real JJ] JJ Project - EP#1 Debut Stage Episode,조회수 56만회,https://www.youtube.com/watch?v=bel7qkPZLbE,https://i.ytimg.com/vi/bel7qkPZLbE/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAAcUSxrp52BDVmzU5A0oB0yvOCLg
566,[Making] JJ Project - BOUNCE (Jacket Making Film),조회수 20만회,https://www.youtube.com/watch?v=QwpsuJf4N6o,https://i.ytimg.com/vi/QwpsuJf4N6o/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAiTTkm2Or7lfx9kFBsFanxhPYIdQ
567,[Making] JJ Project - BOUNCE (M/V Making Film),조회수 78만회,https://www.youtube.com/watch?v=gEF7W8ayQrE,https://i.ytimg.com/vi/gEF7W8ayQrE/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCKQNKGUauNq14lCZY285Jjy5d1QA
568,[Greeting] JJ Project - Youtube Greeting Message,조회수 20만회,https://www.youtube.com/watch?v=KzkstZwJybY,https://i.ytimg.com/vi/KzkstZwJybY/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDxKoUVq0g_9q6Nnmls-KRohldP0g
569,"JJ Project(제이제이 프로젝트) ""BOUNCE"" M/V",조회수 2391만회,https://www.youtube.com/watch?v=1yvic9sAg64,https://i.ytimg.com/vi/1yvic9sAg64/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCSh799T2VFYIUcK5Q7s--eZ5hWZw
570,[Teaser] JJ Project - Bounce,조회수 55만회,https://www.youtube.com/watch?v=-FfZJdfdfUI,https://i.ytimg.com/vi/-FfZJdfdfUI/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLApwMWaffGFUXk3MKf7HXcR6TTMsg
571,[Teaser] JJ Project - Time 2 JJ,조회수 42만회,https://www.youtube.com/watch?v=e61cZh7oj7E,https://i.ytimg.com/vi/e61cZh7oj7E/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDVLq5mCLaOlysmaOI-W0636glJIA
572,[Teaser] JJ Project - JYP 007,조회수 67만회,https://www.youtube.com/watch?v=UyirJxuPTIc,https://i.ytimg.com/vi/UyirJxuPTIc/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDzqikAt9tXMUScwxpsN9EAzwB--A
573,[Teaser] JJ Project - Slot Machine,조회수 67만회,https://www.youtube.com/watch?v=tCRvp5Q3Cb4,https://i.ytimg.com/vi/tCRvp5Q3Cb4/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBHtzDhBTLcmF31GYFnMRh7mJ1QpQ
